0,56,66,9,9
1,0,0,2,0,0,0,0,8,8,0,0,0,0,4,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,8,1,0,0,0,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,4,5,3,5,4,3
3,2,-6,1,1,-4,1,1,-6,2,4,1,9,12,6,12,9,1,4,1,3,-12,3,6,3,-12,3,1,11,7,3,6,9,6,3,7,11,5,-16,-1,5,14,5,-1,-16,5,5,10,6,2,10,2,6,10,5,4,-1,9,5,14,5,9,-1,4,3,5,9,-5,4,-5,9,5,3,1,3,-1,6,5,6,-1,3,1
